bike_id,lat,lon,is_reserved,is_disabled,jump_vehicle_type,jump_ebike_battery_level,jump_vehicle_name,company,time_scraped
2f5f07a0-e361-5b83-8812-4443deef2b88,33.762121,-84.360656,0,0,scooter,75%,RUS763,jump,2019-08-22 11:33:26.668917-04:00
3ae5759f-907a-56b9-ad23-0f2129cfb733,33.551403,-84.451123,0,0,scooter,94%,NCT256,jump,2019-08-22 11:33:26.668917-04:00
fcfcad31-2efa-52bc-b566-6db7b5521cc8,33.777818,-84.384291,0,0,scooter,64%,KOX031,jump,2019-08-22 11:33:26.668917-04:00
66033526-86e0-543d-88a6-876b5b3eebc0,33.775711,-84.390261,0,0,scooter,40%,PSK644,jump,2019-08-22 11:33:26.668917-04:00
1994e44b-96e2-5b99-8c82-3c9a5f6effb1,33.758035,-84.380443,0,0,scooter,91%,HGU409,jump,2019-08-22 11:33:26.668917-04:00
428b56ee-3f84-549f-afc4-bfe5402b4a8f,33.79005,-84.384616,0,0,scooter,93%,WKA758,jump,2019-08-22 11:33:26.668917-04:00
53fccf7f-c1c7-5b3d-a22f-533b4cfe773d,33.790163,-84.384701,0,0,scooter,55%,VKI394,jump,2019-08-22 11:33:26.668917-04:00
4d083a70-9fb3-5702-b25a-8efb124c4b0d,33.784163,-84.412221,0,0,scooter,60%,IWP856,jump,2019-08-22 11:33:26.668917-04:00
fb60b875-c08d-5aab-a6bb-bf8a14649ee3,33.752568,-84.393575,0,0,scooter,56%,OEK041,jump,2019-08-22 11:33:26.668917-04:00
42b6e9b1-6784-5589-a6ff-c53e441c81a2,33.757593,-84.390618,0,0,scooter,97%,WNA278,jump,2019-08-22 11:33:26.668917-04:00
bb598e3d-2580-57ef-b76a-d0cc078a221d,33.783535,-84.38425,0,0,scooter,91%,CER450,jump,2019-08-22 11:33:26.668917-04:00
1e84b7f7-96ad-5401-a0c9-dd86bbede12c,33.74989,-84.399106,0,0,scooter,80%,UIF966,jump,2019-08-22 11:33:26.668917-04:00
4fe9507b-93e7-5cac-84b5-35c4c6798d01,33.770995,-84.391745,0,0,scooter,82%,PEM001,jump,2019-08-22 11:33:26.668917-04:00
4fe22b63-cb6f-5a01-89f9-7d90715a8081,33.753201,-84.391163,0,0,scooter,62%,ZQD887,jump,2019-08-22 11:33:26.668917-04:00
84e18a45-4b6c-5016-9bb5-2cdf89b31be1,33.77685,-84.451096,0,0,scooter,80%,8167,jump,2019-08-22 11:33:26.668917-04:00
21f7d055-d6b9-5a33-958c-563c1b4e2a64,33.756023,-84.458046,0,0,scooter,61%,PKW565,jump,2019-08-22 11:33:26.668917-04:00
60a70f06-c27e-5065-95c5-2e3eee6b8837,33.779326,-84.382911,0,0,scooter,59%,LWK272,jump,2019-08-22 11:33:26.668917-04:00
01d48e4c-924a-582f-9fe1-658886de1f0f,33.757663,-84.390133,0,0,scooter,88%,QGU649,jump,2019-08-22 11:33:26.668917-04:00
339528dc-22f5-54fc-9fcf-fb7ddf8d5cfe,33.770893,-84.380026,0,0,scooter,19%,OAT518,jump,2019-08-22 11:33:26.668917-04:00
d98f7e1c-a8f9-5f5f-aded-343ff77ca284,33.769473,-84.365661,0,0,scooter,79%,JHH346,jump,2019-08-22 11:33:26.668917-04:00
26e31103-ea8e-59ac-9494-e1bed7f2b775,33.771136,-84.365071,0,0,scooter,84%,FLF856,jump,2019-08-22 11:33:26.668917-04:00
ebbc9896-3dab-51b5-83eb-246155d95199,33.809315,-84.429335,0,0,scooter,45%,RCN333,jump,2019-08-22 11:33:26.668917-04:00
81048a5d-9fbd-56ad-aed2-57492d720f7e,33.78302,-84.383726,0,0,scooter,68%,ROJ507,jump,2019-08-22 11:33:26.668917-04:00
977b7f80-5c63-5aea-a67e-dd2a68638075,33.777551,-84.38593,0,0,scooter,89%,THB391,jump,2019-08-22 11:33:26.668917-04:00
2dbe9fec-3ced-59aa-b19e-656bfb27d554,33.77243,-84.364498,0,0,scooter,55%,SRO871,jump,2019-08-22 11:33:26.668917-04:00
be43e214-c7ae-596a-999d-31078bd7bfce,33.754903,-84.388153,0,0,scooter,73%,TYJ778,jump,2019-08-22 11:33:26.668917-04:00
bed5f62e-13fa-5bac-9a48-0ea6eed451c8,33.784135,-84.37904,0,0,scooter,67%,YFS930,jump,2019-08-22 11:33:26.668917-04:00
9f70c3ae-10f3-5ea5-a6d4-1974f92b1aa2,33.781976,-84.368366,0,0,scooter,35%,TKC921,jump,2019-08-22 11:33:26.668917-04:00
73468a11-221f-5453-856f-9c10b603b086,33.809258,-84.429438,0,0,scooter,94%,7790,jump,2019-08-22 11:33:26.668917-04:00
7303b70f-0120-5dd2-8f02-a4b113c2d95b,33.753855,-84.389051,0,0,scooter,49%,BFS892,jump,2019-08-22 11:33:26.668917-04:00
2735d901-e36c-5692-9235-a046dc6dadfb,33.774441,-84.3651,0,0,scooter,53%,HQH352,jump,2019-08-22 11:33:26.668917-04:00
70dad595-2cdb-5813-85ba-5d82dc775603,33.78698,-84.385001,0,0,scooter,68%,VGY846,jump,2019-08-22 11:33:26.668917-04:00
c5025450-afe9-5d70-89a3-527bb934eecc,33.749666,-84.398991,0,0,scooter,80%,KNC143,jump,2019-08-22 11:33:26.668917-04:00
07f2f5b9-4d72-52b0-b6df-59e61579f1ca,33.771048,-84.365053,0,0,scooter,87%,AOJ530,jump,2019-08-22 11:33:26.668917-04:00
a73ece11-7922-5083-8c93-9b67c090dab0,33.784576,-84.389345,0,0,scooter,48%,GSK454,jump,2019-08-22 11:33:26.668917-04:00
54c25ef9-75ce-5e8d-a733-293178eb749b,33.786346,-84.378106,0,0,scooter,62%,XFC750,jump,2019-08-22 11:33:26.668917-04:00
9c2210a0-ecf8-517c-9912-e226fe083d55,33.75885,-84.375255,0,0,scooter,94%,QPJ356,jump,2019-08-22 11:33:26.668917-04:00
8a4832a6-54d0-5fb7-ba2d-fb9cca277f65,33.758365,-84.392711,0,0,scooter,94%,XKZ810,jump,2019-08-22 11:33:26.668917-04:00
a6c2fb34-3b1b-5cfb-9dc7-6b5b1c7ccb77,33.74974,-84.398958,0,0,scooter,74%,VHA944,jump,2019-08-22 11:33:26.668917-04:00
84ca84d3-3bbc-5721-b78c-b2adc12029b2,33.749748,-84.398945,0,0,scooter,54%,TKP073,jump,2019-08-22 11:33:26.668917-04:00
90ece509-c714-5f55-a152-2332a4bcb879,33.773561,-84.365366,0,0,scooter,53%,IUQ194,jump,2019-08-22 11:33:26.668917-04:00
13a36428-1ed6-55f1-9f84-525fb8f9995f,33.76222,-84.359231,0,0,scooter,57%,YAN168,jump,2019-08-22 11:33:26.668917-04:00
56f66b4e-9dbf-5a91-834b-ce3a17d277c2,33.776838,-84.387241,0,0,scooter,98%,JGS183,jump,2019-08-22 11:33:26.668917-04:00
1f4b6c02-7afe-5262-a1a0-15fff1405bfc,33.781808,-84.373006,0,0,scooter,64%,BCX678,jump,2019-08-22 11:33:26.668917-04:00
c1c6035f-d6aa-5b76-85a5-50fa1ca04a95,33.776928,-84.386668,0,0,scooter,63%,FIZ982,jump,2019-08-22 11:33:26.668917-04:00
7c33137a-ce8d-5983-a955-65221d004f42,33.778366,-84.384646,0,0,scooter,67%,DBQ244,jump,2019-08-22 11:33:26.668917-04:00
2b5bea67-6d3d-5964-b753-0846b4adf820,33.786396,-84.379908,0,0,scooter,90%,PWY066,jump,2019-08-22 11:33:26.668917-04:00
2d9d7339-e8dc-5b33-a0ed-e1efb2e5a0fc,33.776441,-84.383311,0,0,scooter,82%,WBG343,jump,2019-08-22 11:33:26.668917-04:00
1daa7cf2-f987-5150-b8e3-a237421ae004,33.77706,-84.387551,0,0,scooter,63%,HNE734,jump,2019-08-22 11:33:26.668917-04:00
49e94430-9bb0-5542-9121-d6946ebc77a4,33.762561,-84.359081,0,0,scooter,87%,BGI301,jump,2019-08-22 11:33:26.668917-04:00
8450792e-73c4-5c73-a790-dc5c07b63ff4,33.789875,-84.384633,0,0,scooter,93%,QFD811,jump,2019-08-22 11:33:26.668917-04:00
1ecd383a-f814-53a8-95b4-82e0a47e9a8a,33.779581,-84.383028,0,0,scooter,90%,ODL930,jump,2019-08-22 11:33:26.668917-04:00
b5afd757-656f-5029-92bc-9a912472b8ad,33.75617,-84.36391,0,0,scooter,69%,7761,jump,2019-08-22 11:33:26.668917-04:00
52dd308c-cd71-55b9-8341-5ff5346f4ba4,33.780881,-84.368881,0,0,scooter,63%,FCX330,jump,2019-08-22 11:33:26.668917-04:00
a4e97751-3ef8-529d-b389-02012ba7bfad,33.772563,-84.429005,0,0,scooter,49%,IKI906,jump,2019-08-22 11:33:26.668917-04:00
a9053538-14e5-531f-a5cc-1b4ebad1d1de,33.774403,-84.364781,0,0,scooter,92%,FPU671,jump,2019-08-22 11:33:26.668917-04:00
3dad932b-5573-5382-8b9f-ae7b86f946f9,33.788205,-84.377688,0,0,scooter,52%,NFR535,jump,2019-08-22 11:33:26.668917-04:00
469d2c9e-ca96-59be-b43e-e8c0b63bb592,33.752168,-84.38459,0,0,scooter,93%,CYJ694,jump,2019-08-22 11:33:26.668917-04:00
548be7dc-af96-5688-931a-bd9d136da64d,33.777698,-84.375196,0,0,scooter,69%,KYS943,jump,2019-08-22 11:33:26.668917-04:00
5ce6fe59-594c-5ba1-88fd-88aed7baa90a,33.734613,-84.42967,0,0,scooter,53%,QRE332,jump,2019-08-22 11:33:26.668917-04:00
61066ea6-b120-5b43-8194-89ae3c07603c,33.734631,-84.43788,0,0,scooter,33%,NGT126,jump,2019-08-22 11:33:26.668917-04:00
2ee97940-38f7-52e8-919c-35e3aa61d398,33.774896,-84.387388,0,0,scooter,94%,TEV071,jump,2019-08-22 11:33:26.668917-04:00
58ee9632-fdbe-5eca-9766-e0f6eac75fa1,33.809308,-84.429491,0,0,scooter,80%,ZAB845,jump,2019-08-22 11:33:26.668917-04:00
8ac927eb-871b-522e-b8b4-8ffcc7880bef,33.776448,-84.383111,0,0,scooter,92%,IPN773,jump,2019-08-22 11:33:26.668917-04:00
2c993a51-fdb5-54d6-a47b-d4b4ab08d2f6,33.80926,-84.429401,0,0,scooter,60%,7086,jump,2019-08-22 11:33:26.668917-04:00
9882376a-359e-5979-9f37-40575d362a9f,33.754815,-84.470083,0,0,scooter,61%,JQM946,jump,2019-08-22 11:33:26.668917-04:00
309e721d-d3ca-5914-ab8e-1f54b9d439ae,33.790801,-84.376636,0,0,scooter,55%,BST436,jump,2019-08-22 11:33:26.668917-04:00
6237d018-88ba-5b38-ae75-cb56e44e460f,33.70898,-84.357508,0,0,scooter,95%,BXP816,jump,2019-08-22 11:33:26.668917-04:00
4ac36093-7dae-5ae8-8d86-6b3251030fff,33.791946,-84.393305,0,0,scooter,52%,WAD501,jump,2019-08-22 11:33:26.668917-04:00
4d6cd14e-00da-567b-a5df-523f7bb763a6,33.778006,-84.384465,0,0,scooter,80%,CNK859,jump,2019-08-22 11:33:26.668917-04:00
f910c94b-79df-5375-af5e-4b83c3c2af02,33.791693,-84.385915,0,0,scooter,94%,PVC892,jump,2019-08-22 11:33:26.668917-04:00
340fbb92-4082-594f-9eca-c7dd5d3943ca,33.775405,-84.387746,0,0,scooter,58%,DID585,jump,2019-08-22 11:33:26.668917-04:00
666050c6-7ddf-5fad-a51c-62cef7959ed0,33.769481,-84.365411,0,0,scooter,72%,UXF883,jump,2019-08-22 11:33:26.668917-04:00
c779e94d-5b56-5757-89c3-65b61d2de6a0,33.784541,-84.380213,0,0,scooter,54%,BRI427,jump,2019-08-22 11:33:26.668917-04:00
fd7968b8-6805-5ff4-b8bb-ff60229d8897,33.759433,-84.36434,0,0,scooter,62%,WGU876,jump,2019-08-22 11:33:26.668917-04:00
bcbf6cb6-87c7-58a4-b23f-446ca486a9de,33.771565,-84.367583,0,0,scooter,86%,UPV889,jump,2019-08-22 11:33:26.668917-04:00
253095e4-03ab-517e-8792-b458a55b9a87,33.777191,-84.352585,0,0,scooter,68%,YRN176,jump,2019-08-22 11:33:26.668917-04:00
1131e777-9ee9-522a-b355-5dded3abdc4f,33.790025,-84.384685,0,0,scooter,89%,ERT442,jump,2019-08-22 11:33:26.668917-04:00
ec2667fc-630e-58eb-b8c0-73ecb3169530,33.780105,-84.369106,0,0,scooter,90%,WKS000,jump,2019-08-22 11:33:26.668917-04:00
5ce5847b-e698-54be-b63b-9ff5e96f0b9d,33.784408,-84.38036,0,0,scooter,90%,HVH459,jump,2019-08-22 11:33:26.668917-04:00
70dd9e87-1f4a-58d3-864f-8bc5e6862464,33.783183,-84.382465,0,0,scooter,72%,WQQ145,jump,2019-08-22 11:33:26.668917-04:00
12ce3428-7459-5f7d-85b6-dcd74658837b,33.808935,-84.428753,0,0,scooter,85%,NFW197,jump,2019-08-22 11:33:26.668917-04:00
b73f0b0e-0a13-5c49-8558-c92ef94566e4,33.779386,-84.367843,0,0,scooter,63%,FKA249,jump,2019-08-22 11:33:26.668917-04:00
8421a5be-52b3-5c37-b5a0-e1e390818789,33.7716,-84.39167,0,0,scooter,58%,NER575,jump,2019-08-22 11:33:26.668917-04:00
b4ab3b3b-7b0b-574b-8d3d-4d7de8901cae,33.809226,-84.429085,0,0,scooter,29%,XKD610,jump,2019-08-22 11:33:26.668917-04:00
034e690f-43af-5cfa-b20b-f17360adf096,33.753536,-84.348938,0,0,scooter,34%,MGN424,jump,2019-08-22 11:33:26.668917-04:00
55e55468-c311-5716-90c2-3d71de2c92e5,33.758321,-84.392788,0,0,scooter,85%,CCS300,jump,2019-08-22 11:33:26.668917-04:00
fd75956a-b4aa-5cc4-ba40-fbb933a5d45f,33.772438,-84.329593,0,0,scooter,44%,XAC472,jump,2019-08-22 11:33:26.668917-04:00
8c07962e-51a7-54e0-99a5-0fd152dd0f40,33.786525,-84.379896,0,0,scooter,61%,DAK497,jump,2019-08-22 11:33:26.668917-04:00
7965aea1-a4e5-5823-855c-3b17d3d19a7b,33.781748,-84.372938,0,0,scooter,85%,CUV231,jump,2019-08-22 11:33:26.668917-04:00
9d29f46e-5f3e-510f-89ee-208616f90e7c,33.755106,-84.434383,0,0,scooter,48%,TVP299,jump,2019-08-22 11:33:26.668917-04:00
3c18524c-1f46-58a3-93bc-40784e07d091,33.749761,-84.39901,0,0,scooter,61%,ELV928,jump,2019-08-22 11:33:26.668917-04:00
6aaca3a9-5582-579e-aed8-300f67028f0d,33.849573,-84.310678,0,0,scooter,97%,REC755,jump,2019-08-22 11:33:26.668917-04:00
fedaab55-a895-51e1-98b0-310b8d26a909,33.761618,-84.395911,0,0,scooter,84%,EAF080,jump,2019-08-22 11:33:26.668917-04:00
0abbd633-e28c-5344-b0bf-cdcd1a9e1e89,33.773423,-84.363903,0,0,scooter,95%,GLH341,jump,2019-08-22 11:33:26.668917-04:00
c42c9ee4-3ccf-5e02-8beb-1a1c465cdac7,33.79704,-84.388301,0,0,scooter,76%,7888,jump,2019-08-22 11:33:26.668917-04:00
22ad0a67-0a74-52f1-bdfc-ab91713b9d8f,33.781816,-84.380683,0,0,scooter,63%,NAA220,jump,2019-08-22 11:33:26.668917-04:00
9d7f9b58-13fc-570c-be03-cfb256fe5b1c,33.769496,-84.365208,0,0,scooter,71%,KGJ940,jump,2019-08-22 11:33:26.668917-04:00
6304513a-6f12-5023-8395-a9e7cdda2b1e,33.764658,-84.385566,0,0,scooter,27%,OYM393,jump,2019-08-22 11:33:26.668917-04:00
dc16201c-0dab-56f2-96d2-a064dea38cd1,33.784408,-84.384368,0,0,scooter,80%,KVY286,jump,2019-08-22 11:33:26.668917-04:00
e05df79b-1d90-572f-9625-39bf1fe1960f,33.779223,-84.367618,0,0,scooter,68%,ZRS544,jump,2019-08-22 11:33:26.668917-04:00
68470d7e-3ffb-5559-9a1f-b2e0185fc651,33.762418,-84.395731,0,0,scooter,86%,ZPZ251,jump,2019-08-22 11:33:26.668917-04:00
5b957eff-39ce-5d0b-a714-97982278b058,33.784163,-84.412231,0,0,scooter,79%,RSR669,jump,2019-08-22 11:33:26.668917-04:00
09dcc067-97d9-5a82-800a-c1e44f8ddd7f,33.749641,-84.398991,0,0,scooter,63%,UDO701,jump,2019-08-22 11:33:26.668917-04:00
be4fcbec-3cee-5ee3-9329-2a7aefcd62c1,33.746661,-84.372463,0,0,scooter,97%,OXE740,jump,2019-08-22 11:33:26.668917-04:00
bba31d41-8e79-5ed6-84ad-c21008917dd7,33.786685,-84.382678,0,0,scooter,50%,NFN848,jump,2019-08-22 11:33:26.668917-04:00
8688648a-3be2-5d62-9432-5d8470d21006,33.646748,-84.343531,0,0,scooter,76%,ZMY539,jump,2019-08-22 11:33:26.668917-04:00
4bea2d79-a232-5218-95ce-a18549abb01a,33.756398,-84.391918,0,0,scooter,59%,7732,jump,2019-08-22 11:33:26.668917-04:00
0d17849a-dd8e-5d72-aba5-877f92d355a4,33.71283,-84.386066,0,0,scooter,56%,ALC347,jump,2019-08-22 11:33:26.668917-04:00
cf699d4e-9631-5fc6-977a-11d46941a574,33.754818,-84.357641,0,0,scooter,47%,QVJ759,jump,2019-08-22 11:33:26.668917-04:00
2ea37331-7b4e-52c8-bd59-ee70de8ebf90,33.694366,-84.371421,0,0,scooter,68%,RPA154,jump,2019-08-22 11:33:26.668917-04:00
8b39d049-32aa-57f4-8c53-f5a7caced847,33.772651,-84.441888,0,0,scooter,40%,HAJ988,jump,2019-08-22 11:33:26.668917-04:00
a7b4d657-015d-5038-b821-a07132832a20,33.760248,-84.469465,0,0,scooter,54%,EFZ023,jump,2019-08-22 11:33:26.668917-04:00
c11027c9-6797-5139-a83c-7f224211ea84,33.774991,-84.38733,0,0,scooter,94%,CIL422,jump,2019-08-22 11:33:26.668917-04:00
61afe078-06e9-585a-ba15-ccf6b24902a4,33.777893,-84.384335,0,0,scooter,58%,IEJ998,jump,2019-08-22 11:33:26.668917-04:00
d2fdb09b-7677-5198-b2f2-05e06e58d56f,33.701096,-84.443991,0,0,scooter,99%,GWF291,jump,2019-08-22 11:33:26.668917-04:00
81a4af70-0f00-5367-be33-07471cf84255,33.76384,-84.359173,0,0,scooter,63%,UBD923,jump,2019-08-22 11:33:26.668917-04:00
00966d42-5968-51c2-a0ce-0b2b22572a3e,33.764828,-84.349825,0,0,scooter,58%,EZO880,jump,2019-08-22 11:33:26.668917-04:00
5fc7b237-cfdf-5e24-bd7c-bda913edd661,33.78078,-84.384013,0,0,scooter,63%,DOG769,jump,2019-08-22 11:33:26.668917-04:00
a844ab3a-a798-5993-bf9b-0892529c609f,33.749548,-84.394528,0,0,scooter,23%,VJZ289,jump,2019-08-22 11:33:26.668917-04:00
6867ed07-2105-5461-addf-8e404d25b40e,33.763233,-84.392166,0,0,scooter,98%,EJA275,jump,2019-08-22 11:33:26.668917-04:00
66491a8e-da0d-5236-a4dd-8dc2f5590b7c,33.774368,-84.38721,0,0,scooter,94%,ZGN168,jump,2019-08-22 11:33:26.668917-04:00
64efd118-399c-5fc9-a4d7-e9c4e88ec184,33.764373,-84.361023,0,0,scooter,60%,_SHH127,jump,2019-08-22 11:33:26.668917-04:00
5aaceefd-f0cb-5d4a-8c5b-784b2936458b,33.758465,-84.348773,0,0,scooter,58%,AEH878,jump,2019-08-22 11:33:26.668917-04:00
f9aaa583-03dc-5447-b4b1-ddaf0c0803ee,33.809016,-84.429111,0,0,scooter,86%,VWR594,jump,2019-08-22 11:33:26.668917-04:00
9e1da73f-3151-556f-ad2d-1de5fb40ff9a,33.789968,-84.384763,0,0,scooter,93%,CHL432,jump,2019-08-22 11:33:26.668917-04:00
56ace7ae-b222-509a-8196-65e4e549a8c4,33.760408,-84.382278,0,0,scooter,50%,PES188,jump,2019-08-22 11:33:26.668917-04:00
a67faab1-ba6f-593e-bf5b-b03d035b1b09,33.789891,-84.387715,0,0,scooter,73%,KDB455,jump,2019-08-22 11:33:26.668917-04:00
729fcbf4-3078-5207-8655-332dc27ae94e,33.782726,-84.354358,0,0,scooter,65%,UHV934,jump,2019-08-22 11:33:26.668917-04:00
15904a51-566a-58c4-bc5b-ca6283097c5a,33.760643,-84.362636,0,0,scooter,77%,SQX613,jump,2019-08-22 11:33:26.668917-04:00
6a2ce935-8c0e-505a-acc8-fce664275cca,33.786511,-84.379938,0,0,scooter,79%,7575,jump,2019-08-22 11:33:26.668917-04:00
aa013688-9e1e-56ba-a321-31c757ec2fd6,33.761271,-84.365011,0,0,scooter,21%,MWW911,jump,2019-08-22 11:33:26.668917-04:00
fbfd4569-ac15-5de2-beb6-338525821824,33.757195,-84.384505,0,0,scooter,68%,YSD399,jump,2019-08-22 11:33:26.668917-04:00
655d5f43-1a02-56d5-9d8f-4ef6c924ca13,33.724836,-84.396558,0,0,scooter,16%,DUT865,jump,2019-08-22 11:33:26.668917-04:00
c6563406-5b7d-5272-ac7a-f76144855570,33.779386,-84.367918,0,0,scooter,58%,MFQ357,jump,2019-08-22 11:33:26.668917-04:00
a91c407f-f60b-50b0-a8c4-deaa1e7fde26,33.779546,-84.367658,0,0,scooter,55%,OTB905,jump,2019-08-22 11:33:26.668917-04:00
4b5bd7d2-abe6-5e99-b96f-c3ea2677798b,33.78441,-84.385091,0,0,scooter,54%,PTV774,jump,2019-08-22 11:33:26.668917-04:00
7859bbc6-f8fd-5557-a787-d18440def30a,33.790048,-84.384846,0,0,scooter,87%,CDG290,jump,2019-08-22 11:33:26.668917-04:00
d4d8da5a-91d5-5be9-9d02-e2aa5d3daf50,33.785631,-84.407626,0,0,scooter,77%,VII558,jump,2019-08-22 11:33:26.668917-04:00
3920f111-06fd-5793-975a-c0538016a3ec,33.72609,-84.323185,0,0,scooter,54%,PQL185,jump,2019-08-22 11:33:26.668917-04:00
f921506d-50fc-56f2-8906-762c9d13a723,33.793586,-84.395741,0,0,scooter,64%,RAZ728,jump,2019-08-22 11:33:26.668917-04:00
01c0a4e5-feae-512c-a7a0-a5afbb60c53c,33.787913,-84.383708,0,0,scooter,78%,NCW355,jump,2019-08-22 11:33:26.668917-04:00
b7729db1-bf70-545f-844d-43e2d003cd62,33.786548,-84.380456,0,0,scooter,67%,YYP816,jump,2019-08-22 11:33:26.668917-04:00
d58ac7cd-dd14-56c4-9eb7-3b8bc37624fe,33.757078,-84.364385,0,0,scooter,84%,QUW270,jump,2019-08-22 11:33:26.668917-04:00
ea1e1416-9e7d-507f-a996-83b3b1aa0398,33.785145,-84.38301,0,0,scooter,94%,7932,jump,2019-08-22 11:33:26.668917-04:00
1de171eb-5a02-53bd-8989-319c28048877,33.771393,-84.395495,0,0,scooter,66%,PJU189,jump,2019-08-22 11:33:26.668917-04:00
f324908b-3c19-5c63-96b1-7251d8188068,33.783975,-84.379016,0,0,scooter,80%,WZT564,jump,2019-08-22 11:33:26.668917-04:00
d11770f9-3431-5630-9eed-0a2017be473d,33.786941,-84.382503,0,0,scooter,68%,WSG825,jump,2019-08-22 11:33:26.668917-04:00
fcee3c3c-c7a7-5069-a167-ffaaa60d406a,33.783591,-84.38245,0,0,scooter,50%,NNV113,jump,2019-08-22 11:33:26.668917-04:00
5c045c6d-3292-52e4-a878-0224bb04ac38,33.787436,-84.383918,0,0,scooter,84%,HMJ788,jump,2019-08-22 11:33:26.668917-04:00
47617635-8820-572a-b334-6a52f37f1f2c,33.761396,-84.396085,0,0,scooter,67%,ZGB727,jump,2019-08-22 11:33:26.668917-04:00
78fdd49d-4a01-57c4-8891-c3537dcec0e5,33.773546,-84.367181,0,0,scooter,65%,ZVB415,jump,2019-08-22 11:33:26.668917-04:00
ee14b535-3fee-5646-989d-1ab074c4831c,33.781446,-84.372723,0,0,scooter,88%,FWX765,jump,2019-08-22 11:33:26.668917-04:00
97ee28cf-7ff6-5d75-b66b-221c4fd950c6,33.751595,-84.389545,0,0,scooter,48%,GQW404,jump,2019-08-22 11:33:26.668917-04:00
ee9ee0df-95a0-5b09-adba-b4f121b72245,33.709378,-84.357658,0,0,scooter,91%,6383,jump,2019-08-22 11:33:26.668917-04:00
67cb56e7-9dfc-5139-b2c6-16c2541c5283,33.78802,-84.386126,0,0,scooter,48%,YUC114,jump,2019-08-22 11:33:26.668917-04:00
81abeaa3-7d95-552d-84b0-43dff2daa283,33.783475,-84.384275,0,0,scooter,92%,HLT397,jump,2019-08-22 11:33:26.668917-04:00
c5af685e-1649-5eeb-84cc-970a5ca30812,33.786475,-84.382465,0,0,scooter,76%,LLG094,jump,2019-08-22 11:33:26.668917-04:00
eeb45faf-ff96-5b4c-8913-d69c498eed81,33.746358,-84.374865,0,0,scooter,65%,XSW459,jump,2019-08-22 11:33:26.668917-04:00
9bb8228c-435e-5048-bf2d-7bb823cf9c62,33.759006,-84.392168,0,0,scooter,62%,8117,jump,2019-08-22 11:33:26.668917-04:00
6f8e8b8f-daf7-5525-bd11-43b1c9c19de8,33.775088,-84.384756,0,0,scooter,75%,XBW759,jump,2019-08-22 11:33:26.668917-04:00
5be07f01-dac8-5fc8-8c11-39dfd662d4f2,33.77849,-84.384651,0,0,scooter,57%,CPL691,jump,2019-08-22 11:33:26.668917-04:00
b38429c6-e4a5-595d-9933-c14c35f0898d,33.71569,-84.381586,0,0,scooter,97%,7477,jump,2019-08-22 11:33:26.668917-04:00
b007a9c8-2ad8-523a-a82f-bfe6af37b64c,33.775395,-84.352658,0,0,scooter,90%,GVG998,jump,2019-08-22 11:33:26.668917-04:00
8a537b1c-47f7-52e9-95d9-754cdb0279a1,33.784293,-84.38334,0,0,scooter,66%,IIO628,jump,2019-08-22 11:33:26.668917-04:00
16e73b05-857d-595a-bfad-3ccdd42fdc38,33.784965,-84.383075,0,0,scooter,53%,JAO662,jump,2019-08-22 11:33:26.668917-04:00
f8fad201-ef6d-5667-88b8-249056d22c39,33.757666,-84.390025,0,0,scooter,85%,MDD304,jump,2019-08-22 11:33:26.668917-04:00
dc202de1-0296-52c6-8a54-9502209ac993,33.773868,-84.393225,0,0,scooter,93%,HEJ290,jump,2019-08-22 11:33:26.668917-04:00
1f5dc6d8-5fdc-510e-bfe0-8716409082aa,33.783415,-84.383811,0,0,scooter,82%,8216,jump,2019-08-22 11:33:26.668917-04:00
370b6e9d-80c9-5ced-86f2-c46749a1c658,33.773328,-84.365723,0,0,scooter,60%,WTY775,jump,2019-08-22 11:33:26.668917-04:00
f097a8e1-7efc-55f6-8cb2-0de3043dc3df,33.789781,-84.384485,0,0,scooter,64%,KZJ374,jump,2019-08-22 11:33:26.668917-04:00
ad042280-f3bd-5f06-942f-021d7cad4cf8,33.81355,-84.355833,0,0,scooter,69%,LNQ641,jump,2019-08-22 11:33:26.668917-04:00
e42a602f-260c-5ffa-af20-d0f2a572c532,33.809208,-84.428971,0,0,scooter,99%,CEB450,jump,2019-08-22 11:33:26.668917-04:00
2073d8b4-6175-521d-b711-77de9f0dc72e,33.791518,-84.376571,0,0,scooter,66%,OZH473,jump,2019-08-22 11:33:26.668917-04:00
4cb09ff5-f586-5991-8339-fe00c0f9ac80,33.753236,-84.391103,0,0,scooter,80%,TZS874,jump,2019-08-22 11:33:26.668917-04:00
69bcd87a-ac4d-5216-831a-1a03ecf5738d,33.776716,-84.365226,0,0,scooter,83%,KHR639,jump,2019-08-22 11:33:26.668917-04:00
d3e8df9d-0e19-573d-b8cb-9b070931cbab,33.7596,-84.345378,0,0,scooter,44%,YET679,jump,2019-08-22 11:33:26.668917-04:00
0320ed79-c6b0-5497-ae11-4a4187ca40b2,33.780866,-84.371226,0,0,scooter,76%,UYS778,jump,2019-08-22 11:33:26.668917-04:00
9dd9708c-6ecf-55b7-8d2c-6b67a615149e,33.775336,-84.352638,0,0,scooter,60%,DFJ100,jump,2019-08-22 11:33:26.668917-04:00
c96baa62-c337-50d9-8296-979698f7b519,33.784031,-84.412268,0,0,scooter,73%,QXP162,jump,2019-08-22 11:33:26.668917-04:00
